,press,title,date,emotion
182,동아일보,北 ‘코로나 국경봉쇄’ 1년만에 中과 교역 일부재개,20210703,2
137,경향신문,민심에 꺾인 ‘윤심’,20220603,2
170,한국경제,내달 중순 한미훈련…규모는 대폭 줄여,20200727,1
127,동아일보,‘정면돌파’ 장기전 내세워 ‘굶주림의 길’ 강요한 김정은,20200102,0
90,한겨레신문,“코로나 위험도 낮지만…냉방 땐 2시간에 10분 이상 환기를”,20220608,2
96,경향신문,너무 이른 이별…“그 자체가 한국 영화”,20220509,0
196,동아일보,‘윤석열 X파일-이준석 병역비리’… 고교 도덕 시험문제 예시 논란,20210703,0
564,동아일보,"한국당, 탈북 인권운동가-체육계 미투 1호 영입",20200109,2
64,동아일보,버거킹 ‘수에즈 운하 막은 와퍼’ 광고… 이집트 “불매운동”,20210401,0
11,한겨레신문,설이란 뭘까…껍데기뿐인 의례가 된 부모님 댁 방문,20200201,2
116,동아일보,"진주시 경남도농업기술원, 외곽 이전사업 순조",20210902,1
126,한국경제,"""소기업 사장님, 캐스퍼 구입 부담 덜어드려요""",20220602,1
234,동아일보,차기대선 다급한 與 “조국의 시간 끝내야”… 강성 친문 “송영길 사퇴를”,20210603,2
69,조선일보,러 “한국 등 非우호국 국민 입국 제한할 것”,20220330,0
271,조선일보,-59% 대 74%… 국산화 늘었지만 핵심소재 日의존은 여전,20200626,0
442,한국경제,日부동산 '역대급 불장'…버블 때보다 비싸,20220127,0
183,동아일보,송도국제도시 둘러보는 시민들,20200103,2
213,매일경제,朴탄핵후 어그러진 인사시계…차기정권 '사법편향' 불보듯,20220222,0
324,매일경제,스벅 애플 아마존 여기에 발목 잡힐줄이야...공매도 늘고 주가 '뚝',20220427,0
103,동아일보,"中, 남중국해서 한달간 군사훈련… 美英佛에 맞불",20210302,0
185,동아일보,영양제 먹는 방법 왜 똑같을까? 개인 컨디션따라 맞춤 조제,20220523,2
204,한국경제,"""핀테크, 상장을 시작이 아닌 끝으로 여겨…책임경영 절실""",20220112,0
79,동아일보,‘女배구 새 역사’ 차상현 감독 “팀워크가 기량 넘어서길 기다렸죠”,20210401,2
372,경향신문," “안전운임 폐지 철회” 화물연대 파업, 정부는 중재 나서야",20220608,2
92,경향신문,"아프리카·미국, 코로나 재유행 조짐…다시 “마스크 착용”",20220507,0
17,한국경제,"정동진 해돋이 생중계…SKT ""메타버스로 모여""",20220101,2
183,경향신문,고유가·고환율·돈풀기 정책…하반기 물가 상승 6% 육박할 수도,20220604,0
189,매일경제,"南어선, NLL 10분간 월선…軍 또 늑장대응",20201020,0
149,매일경제,"롯데면세점, 인도네시아서도 철수",20200912,2
84,매일경제,"사드' 놓고 설전…李 ""경제 망치려하나"" 尹 ""수도권방어 필요""",20220204,2
82,경향신문,80개국이 입국 제한…썰렁한 인천공항 ,20200303,0
107,동아일보,소급 없이… 소상공인 영업제한 손실 이달부터 보상,20210702,2
0,동아일보,부산-광주도 화이자 부족… 전국 동시다발 접종 중단,20210501,0
231,한국경제,반려묘가 밟아도 안전…쿠쿠 인덕션 불티,20220112,1
366,경향신문,‘무패’ 김광현에 1패를 ‘쓱’…에이스 대결 루친스키 ‘승’,20220608,2
45,동아일보,백신은 코로나와 싸움 가장 큰 무기… 신뢰 흔들리면 재유행 못막아,20201104,2
112,매일경제,르쌍쉐 '절치부심'…친환경차로 부활 노려,20220204,2
57,조선일보,"공효진도, 제니퍼 로페즈도 멜빵바지… 요즘 대세인 '농부 패션'입니다",20200602,2
259,동아일보,인권위 ‘北선원 북송’ 긴급구제 기각,20200104,2
626,경향신문,전체 소득세 24% 늘었는데…자영업 소득 3% 줄어,20220614,0
23,한겨레신문,필리핀서 신종 코로나 첫 사망자 발생…중국 외 처음,20200203,0
227,동아일보,“올해 더 어려워질것… 혁신-디지털로 위기 탈출”,20200103,2
230,한겨레신문,이해찬 또 비하발언 “선천적 장애인은 의지 약해”,20200116,0
100,동아일보,"한은 “국내 증시, 실물경제 제대로 반영 못해”",20210601,0
225,동아일보,"미네라스, 종료 2.1초전 역전 3점슛… SK 2연승",20210203,1
416,동아일보,3차 연장… 석양에 빛난 트로피,20200107,2
227,한겨레신문,공룡경찰 우려에…여 “경찰개혁 법안 반드시 처리”,20200116,2
293,매일경제,쏘렌토·스포티지 잘 달렸다…기아 1분기 영업익 1조6천억,20220426,1
23,조선일보,"중저가 아파트는 되레 상승, 서민 내집마련 더 어려워졌다",20200601,0
19,매일경제,막무가내 日…'사도광산' 세계문화유산 강행,20220202,0
43,동아일보,수없는 절망의 끝에서 문학이 나를 찾아왔다… 735대 1 경쟁 뚫은 9인 “마음을 두드리는 글을 쓰고 싶다”,20200101,2
73,동아일보,‘서울서 내집 마련’ 월급 16년 모아야… 작년초보다 3년 늘어,20201230,0
87,경향신문, ‘간첩조작’ 징계받은 검사에게 ‘공직기강’ 맡기다니,20220506,0
291,한국경제,"진옥동 신한은행장 ""조직문화 바꿔 은행 한계 뛰어넘자""",20220124,2
81,조선일보,"산업은행, 우리들병원 특혜대출 의혹 감사하기로",20200603,2
228,한겨레신문,"누리호, 21일 발사 재도전…변수는 장마",20220618,1
102,매일경제,"경유값 13년만에 1900원 넘었다…정부, 화물차 유가보조금 확대 검토",20220404,0
329,동아일보,文정부 들어 서울 아파트값 3.3m²당 2000만원 올라,20210603,0
59,경향신문,‘K 골프’ 성지에서 메이저 갈증 푼다,20220601,2
251,경향신문,"김소영 금융위 부위원장, 이창용 한은 총재와 ‘닮은꼴 이력’ 눈길",20220519,2
12,동아일보,"삼성전자, 폐어망으로 ‘갤럭시S22’ 만든다",20220208,2
120,동아일보,"삼성카드-카카오페이, 제휴 신용카드 선봬 外",20210601,2
170,동아일보,尹 “한미는 서로 훌륭한 친구” 건배사… 바이든 “같이 갑시다” 화답,20220523,1
229,동아일보,"WHO “원숭이두창, 올여름 감염 가속화 우려”… 백악관 “백신-치료법 있다” 불안감 진화나서",20220524,2
190,경향신문,한·미·일 북핵대표 “북 7차 핵실험 임박…모든 상황 준비”,20220604,0
267,동아일보,"‘천혜의 경관’ 대청호 안터지구, 생태관광 거점 된다",20210603,2
309,매일경제,"뮬라, 월 평균 순 방문자 100만…D2C 몰 노하우로 수익 확대",20220224,2
121,동아일보,日 “반도체 영광 재현”… 美 등에 업고 韓에 도전장,20220517,1
55,한국경제,"""안정적 수익 月지급식펀드로 눈 돌려라""",20200717,2
281,경향신문,미 “러 약탈 곡물 사지 마라”…두 배로 힘든 ‘식량 위기국’,20220607,0
369,한국경제,작년 대구 고용률 65.5%…21년 만에 최고,20220125,1
198,매일경제,마스크업체發 7명 추가 확진…감염경로 불명 25%,20200917,0
445,동아일보,"국내 개발 농약, 세계 최대 美시장 첫 진출",20200107,1
468,한국경제, 김우석 前 서울시 행정1부시장 별세 外,20220610,0
126,동아일보,코로나로 인구절벽 가속… 성장 더 타격,20210104,0
133,매일경제,하반기 `실적 반전` 기대주…5G·콘텐츠 주목,20200910,2
388,매일경제,"식당서 ""김치 더 주세요""도 못할판…김치가격도 줄줄이 인상",20220226,0
17,한겨레신문,통계 작성 이후 첫 ‘월세〉전세’…4월 임대차 거래 50.4% ‘월세’,20220601,2
6,한국경제,"보타쉬, 친환경 포장재 '보타닉 프레쉬박스' 국내 첫 개발",20200715,1
43,매일경제,또 커피값 오르나…연내 추가인상 예고한 미국 스타벅스,20220203,0
242,동아일보,조원태 “아시아나 성공적 인수에 모든 역량 집중”,20210303,2
47,한겨레신문,"문화재 디지털 판독 시대, 마침표는 사람의 몫",20200103,2
97,동아일보,2월 전체 산업생산 2.1% 늘어나… 코로나 이전 수준 회복,20210401,1
40,한겨레신문,"북한, 김정은 ‘정면돌파전 지침’ 선전작업 강화",20200103,0
77,동아일보,손태승 징계취소 판결한 1심 “금융권 탐욕” 질타,20210901,0
204,동아일보,백남준 고국에서 볼 수 없는 백남준 전시회,20200103,2
34,동아일보,“지금은 선교 전단지 아닌 방역통 메고 나서야 할 때”,20210201,2
229,동아일보,"‘코로나 대출’ 중기-소상공인, 대출금 장기-분할상환 가능",20210303,2
35,매일경제,대형마트 한글날 연휴엔 문 연다,20201005,2
261,경향신문,“친환경 농경지에 풍력발전소 건설이 웬말”,20200429,2
233,동아일보,"“美 공급망 강화, 장기적으로 韓기업 타격 우려”",20210705,0
208,동아일보,25년 만에 결실 거둔 ‘굉음의 집념’,20210303,1
160,동아일보,"코로나 확진 느는데… 민노총, 전국 13개 시도서 동시다발 집회",20201114,0
53,경향신문,경복고 ‘에스파 성희롱’ 여론 뭇매,20220505,0
94,동아일보,"‘424억 원의 사나이’ 김하성, 샌디에이고 손 잡다",20210102,2
306,매일경제,"김일성 따라 흰군복 입은 김정은…""이익 침탈땐 핵무력"" 폭주",20220427,0
268,매일경제, 의료정보에 블록체인 접목…의료분야 '마이데이터 시대' 꿈꿔,20220223,2
270,경향신문,교육·시민단체까지 ‘네거티브’ 가세한 충북 교육감·청주시장 선거,20220520,0
5,동아일보,9·11테러로 시작… 미군 2400명 전사,20210901,0
20,경향신문,"김승희, 규제 푼다며 환자 안전 담보로 ‘업계 이익’만 대변",20220601,2
210,동아일보,"美, 러 수출 통제 동참 국가에 한국 또 빠져",20220226,0
120,한겨레신문,‘250번째 생일’ 베토벤도 좋지만…‘슈만’ ‘말러’도 준비돼있소,20200109,2
228,매일경제, 美 대선 불확실성 방어하는 투자법,20201027,2
369,한국경제,文정부 '안전운임제' 덤터기 쓴 尹정부,20220609,0
185,한국경제,"""훔치고 베끼는 中, 산업스파이 10년간 1300% 폭증""",20200728,0
202,매일경제,"""태양에너지를 수소로 전환해 사용…100년만에 한번 오는 新산업혁명""",20200918,1
340,동아일보,친문들도 ‘이재용 사면 가능성’ 열어두기 시작,20210604,1
178,한겨레신문,주식·채권·코인 끝 모를 추락,20220615,0
24,경향신문,“전국 부동산 하락 국면 지속 전망…서울은 주거비 부담 증가할 수도”,20220503,0
70,동아일보,"“배우 김용건, 낙태 강요” 39세 연하 여성에 고소당해",20210803,0
156,경향신문,코로나19에 “연차 휴가 쓰라” 종용한 롯데백화점,20200306,0
163,동아일보,"윤석열 반복되는 실언과 해명, 화법과 “오해”만의 문제인가",20210804,0
63,동아일보,日 공무원 23명 ‘심야음주’… 스가 또 사과,20210401,0
233,동아일보,이성윤 ‘황제조사’ 논란… 김진욱 “보안때문” 법조계 “金 사퇴해야”,20210403,0
31,동아일보,"中, 알리바바 등 25개 빅테크 소집… “스스로 잘못을 바로잡으라” 압박",20210802,0
108,동아일보,한국어로 운영 ‘IB 월드스쿨’ 대구서 나왔다,20210202,2
35,동아일보,애틀랜타 총격희생 한인 장례식에 주미대사도 현지총영사도 안 갔다,20210401,0
319,동아일보,윤예빈-김한별 ‘더블더블’… 삼성생명 2연승,20200106,2
191,경향신문,“대구서 왔다” 말했다가 다른 병원에서 진료 거부…거주지 숨기고 서울백병원에 입원한 70대 ‘확진’,20200309,0
270,경향신문,꽃과 나무가 숨쉬는 녹색도시 만들기 프로젝트,20200429,1
224,경향신문,"K방역, K선거",20200417,2
225,한국경제,-0.2%→-1.3%…올 성장률 전망 또 낮춘 한은,20200828,0
49,경향신문,김재중 “코로나 걸렸다” 만우절 거짓말,20200402,0
88,한겨레신문,민주당 “단독출마 지역도 적합도 조사”…현역 물갈이 될까,20200205,2
315,동아일보,기업 경기전망 7년 만에 최고,20210405,1
247,경향신문,"경기, 결혼이민·영주권자도 재난소득 준다",20200421,0
39,동아일보,눈사람 옆에 눈 강아지,20200101,2
87,동아일보,"“퇴직연금 운용, 안전자산에 쏠려… 디폴트 옵션 도입 나서야”",20210701,2
99,매일경제,"경제 제재의 역설…""러시아, 올해 역대 최대 경상흑자 전망""",20220404,1
199,매일경제,"삼성증권, 추적오차 없이 대표지수에 장기투자…운용보수 제로",20220214,2
114,동아일보,금품로비 의혹 수산업자 “포항 고급펜션서 성접대” 진술,20210702,0
114,매일경제, 고콜레스테롤 유발 최악의 식습관,20220404,0
43,동아일보,바이든 “北 단호히 억제” 北 “상응조치” 충돌,20210503,0
19,동아일보,“20평집에 13명 북적북적”… 지역아동센터 불안한 ‘밀집 돌봄’,20210802,0
91,경향신문,"SK 발목잡은 글로벌 투심 위축…수요예측 기대 이하, 결국 보류",20220507,0
129,한국경제,"LG유플러스, 5G 특화망 CJ그룹에 깐다",20220602,2
17,동아일보,2030 만난 尹 “청년서 탈이념 배워” 상인 찾은 崔 “일괄 재난금은 매표”,20210802,2
236,한겨레신문,"“산복도로 할매들요, 이제 마 무릎 걱정 마이소”",20220620,1
402,한국경제,"식품용기에 재활용 페트병…SK케미칼, 이달 본격 생산",20220126,1
158,매일경제,부산서 만나는 코로나後 제조·금융업 미래,20200914,1
132,조선일보,집단감염 공통점은 밀폐·침방울·No마스크,20200608,0
61,한겨레신문,"서울시, ‘스마트도시’ 주제로 CES에 단독 부스…혁신기업·시 기술 홍보",20200106,1
205,동아일보,"‘2단계’ 순천, 노래방-공연장 밤9시 운영 중지",20201120,2
253,동아일보,중부고속도 ‘서청주∼증평 구간’ 확장 사업 추진,20210705,2
178,동아일보,‘해외 도시 현지 라디오 들으며 드라이브’… 랜선 여행의 진화,20210402,2
15,동아일보,박영선 “본선 경쟁력이 중요”… 우상호 “조직표로 막판 역전”,20210301,2
308,매일경제,러시아 제재 나비효과 시작됐다…달러패권 시험대 오를것,20220427,0
135,한국경제,남은 병상 797개…이대로면 9일내 다 찬다,20200817,0
77,동아일보,"국내 백신 접종, 이르면 내달 아스트라로 시작… 5월부턴 모더나",20210102,2
104,한국경제,"진단키트 대박' 씨젠, 2분기 영업익 30배 늘었다",20200814,1
277,경향신문,롯데케미칼 “수소·배터리에 10조 투자”,20220520,1
80,한국경제,빨라진 오미크론 감염…사흘새 500명 '훌쩍',20220103,0
476,한국경제,"안전운임제 2년…운임 40% 뛰고, 물류비 부담 中企 '직격탄'",20220611,0
282,매일경제,"LG, 협력사 핵심기술 유출 막으려 자료 보관비 전액 지원",20201030,1
9,한국경제,'시군구 의회' 동의 없으면 정책 못펼쳐…기초지자체 선거에 촉각,20220601,2
264,한겨레신문, 한반도 기후위기 / 이창곤,20200116,0
251,경향신문,“전례 없는 위기 닥친다” 경제정책 전면 수정 ‘다급한 정부’,20200316,0
125,매일경제,"""인류건강 증진에 쓰였으면…"" 하나제약 서울대에 15억 기부",20200909,1
144,동아일보,100만원 넘는 ‘황제주’ 실종,20220519,2
198,경향신문,"대구 경증 확진자 44.5%, 생활치료센터 입소 꺼려 ",20200309,2
75,경향신문,‘정호영 병원장 시절’ 경북대병원 청렴도 평가 ‘꼴찌’ 수준,20220419,0
115,한겨레신문,후베이성 이외 확진자 760명 넘어,20200206,0
14,경향신문,어색·불안…시민들 ‘알아서 마스크’,20220503,0
39,경향신문,"확진자 동선 알려준다며 주민번호 요청?…백이면 백, 코로나피싱",20200302,0
42,매일경제,"마침내 입 연 푸틴 ""우크라이나 나토 가입땐 전쟁""",20220203,0
217,동아일보,30년간 NBA 커미셔너… 황금기 일군 스턴 별세,20200103,0
25,동아일보,"보이스피싱, 연령대별 ‘약한 고리’ 파고든다",20210701,0
235,동아일보,"부산시, 산소공급 시스템 강소기업 ‘엔에프’ 지원",20210105,2
79,동아일보,"김하성, 보름 만에 시즌 3호… 9회 마지막 타석 투런",20210601,1
241,한겨레신문,제주도민 절반 “대규모 개발사업 갈등 심각하다”,20200116,0
255,한국경제,"첼리스트 최하영, '세계 3대 콩쿠르' 퀸 엘리자베스 우승",20220606,1
2,매일경제,오미크론 80% 넘어 지배종으로…연휴에도 1만7천명대 확진,20220201,0
111,동아일보,"수원지검, ‘김학의 불법출금’ 이광철 기소… 李 사의",20210702,0
203,경향신문,"꿀벌 집단실종 시대, 도시양봉가를 꿈꾸는 사람들",20220517,2
459,한국경제,"OTT업체 로쿠, 9% 급등…넷플릭스와 합병설 불거져",20220610,1
137,동아일보,"文대통령, 검찰총장후보자 김오수 지명",20210504,2
162,동아일보,한국에선… “살려줘~” 어르신 14명 목숨 구한 AI 스피커,20200103,1
94,동아일보,"확진자 12일 입원-접촉자 14일 격리, 불합리한 기준 손볼 때",20210601,0
70,경향신문,청주에 학교 밖 청소년 지원 공간,20200303,2
177,동아일보,“무더위 잊게 할 상큼한 체리 어떠세요?”,20210702,2
602,경향신문,‘당 대표 출마’ 놓고 엇갈린 민심과 당심…고민 깊어진 이재명,20220614,0
46,동아일보,‘해리포터’ 1편 초판 양장본 1억3000만원에 낙찰,20210802,2
212,매일경제,"2064억 규모 `우체국 금융사업`…SK C&C, 삼성·LG제치고 수주",20200918,1
260,동아일보,큐대도 못 들던 팔로… 우승컵 치켜들다,20210105,2
540,한국경제,"경남, 통영·거제·남해 등 어촌 6곳에 194억 투자",20220630,1
38,한국경제,"외국인, 두 달 만에 1조 담았다",20220601,1
256,매일경제, 청년희망적금 돌풍의 슬픈 진실,20220223,0
143,동아일보,"성폭력 복역 코스비, 3년 만에 돌연 “무죄”",20210702,0
250,동아일보,네이버 “중소상공인-창작자에 1800억 지원”,20201125,1
315,매일경제,"반기문 ""저출산·고령화, 이민정책이 해답""",20220427,2
34,동아일보,경기신보 등 6곳 경기도 공공기관 경영평가 ‘A’,20210701,1
303,동아일보,외국선수단 합숙 약속했던 日지자체 잇달아 “없던 일”,20210603,0
102,매일경제,"원격수업엔 유튜브 링크만 잔뜩…학부모 87% ""애들 방치수준""",20201010,0
507,한국경제,"포스코 공장, 연간 350만t 친환경 쇳물 '콸콸'",20220613,2
152,매일경제, 독감 무료접종 재개,20201014,2
289,매일경제,한국 5월 금리인상 여부…최대변수는 '미국 빅스텝',20220426,0
224,동아일보,“코로나 나아서 너무 기뻐” 아이들은 서로 보듬었다,20210105,1
565,동아일보,與 “정세균 임명동의안 예정대로 13일 표결”,20200109,2
278,한국경제,"출격 준비 마친 다누리, 달에서 물 흔적 찾는다",20220607,2
36,조선일보,디지털 뉴딜·그린 뉴딜?… 포장 뜯어보니 5G·태양광 등 기존정책,20200602,0
47,경향신문,"미국 주도 반도체 공급망 재편 시동…‘K반도체’에 기회일까, 독배일까",20220601,2
261,동아일보,요양병원 이사장 가족 등 10명 ‘새치기 접종’,20210304,0
370,매일경제,"삼성반도체, 역대 최대매출 올렸지만…2분기 경영환경 산넘어 산",20220429,0
42,경향신문,"혈압 수치 잴 때마다 달라…10~20 차이 문제없고, 꾸준한 상승 땐 관리를 ",20200401,2
66,경향신문," 간호법 제정, 더 이상 늦출 수 없다",20220418,2
117,동아일보,野 “與 지지층 결집 위해 불가능 조건 내걸어”,20210104,2
487,동아일보,꽃 피고 비 오는 겨울,20200108,2
140,매일경제,매일 3만명 찾는 세브란스 방역 초비상…재활병동 폐쇄,20200911,0
148,한겨레신문,낭만 대신 신종 코로나 공포…‘물 위의 격리 장소’로 돌변한 크루즈선,20200207,2
309,동아일보,"트럼프, 드론공격때 쇠고기 만찬… 美 80개 도시서 반전시위",20200106,0
47,한국경제,외국인이 돌아왔다…IT·배터리·소비재株 '집중 쇼핑',20200810,1
5,동아일보,"“윤석열 복귀, 잘됐다” 47.9% -“잘못됐다” 42.3%",20210101,2
125,경향신문,"‘대구·경북 돕기’ LG는 치료 시설 제공, 삼성은 의료진도 파견",20200305,0
56,한국경제,"부산시 ""타워 건립 의지 없어""…롯데백화점 광복점 영업 불허",20220601,0
405,매일경제,유로존 4월 소비자물가 7.5% '역대 최고',20220430,0
176,동아일보,강원도 대형산불 주범 ‘양간지풍’ 실체 확인,20210402,0
105,경향신문,“무적 LG” 잠실벌 들썩이자…‘캡틴의 한 방’ 라이벌 잡았다,20220425,1
84,동아일보,"文대통령, 의인 7명과 아차산 해맞이 산행",20200102,2
297,한국경제,DMI가 밀어준 '로봇 캐디' 잘나가네,20220607,1
247,매일경제,대웅제약 中서 당뇨신약 3상 곧 돌입,20220223,1
29,매일경제,하루 2만명'…동네병원 1000곳서도 코로나 진료,20220203,2
248,동아일보,"바이든, 백신-안보 기밀 브리핑 받아… 국무부 통해 ‘정상외교’도",20201125,2
29,동아일보,‘누적 확진 1000만명’ 혼돈의 유럽… 정부 봉쇄령에 시민들은 항의 시위,20201103,0
104,경향신문,총성 없는 ‘마스크 세계대전’,20200406,0
80,동아일보,18년 SK맨 전희철 “감독-코치 계급장 떼고 한몸되어 정상으로”,20210601,2
208,동아일보,수출기업들 “하반기 수출 증가세 둔화될 것”,20210602,0
516,한국경제,"윤 대통령 ""규제개혁이 곧 국가 성장""…기업 모래주머니 33개 풀어준다",20220614,1
324,매일경제,"카카오VX, 골프장 셀프체크인 인기",20220224,1
264,경향신문,박홍근 “즉각 의장단 선출해 국회 정상 해야” 권성동 “법사위장 차지하고 싶으면 의장 줘야”,20220607,2
236,동아일보,"與 “재난지원금 이르면 여름휴가때, 가구 아닌 1인당 기준 지급”",20210603,2
184,경향신문,"동료 일으켜 세우던 청년 장애인의 죽음, 우리 사회의 ‘실패’ ",20200307,0
118,경향신문,"코스피 2600선 붕괴, 환율 또 연고점 경신",20220511,0
106,동아일보,與 “언론법 합의안 안나와도 27일 처리”… 野 “강제 상정땐 모든 수단 동원해 저지”,20210902,2
0,동아일보,거리두기 5단계로 나눠… 영업제한 최소화,20201102,2
153,동아일보,코로나 확산에 한달 온라인 카드결제액 첫 10조 넘어,20201113,1
200,한겨레신문,"충남도, 모든 학생에 친환경 무상급식 시행",20200115,2
287,매일경제,"""경제 상황 엄중해…기업인 헌신 절실""",20220426,0
240,매일경제,"삼성SDS, 코로나 뚫고 역대 최대 분기 매출",20201028,1
306,한국경제,신용대출 한도 해제…'마통' 다시 뚫어볼까,20220607,1
232,동아일보,광주시 “출생 축하금 100만원”… 24개월까지 매달 육아수당 지급,20210105,1
211,한겨레신문,수·용·성 규제 뛰어넘는 부동산대책 이번주 발표,20200219,2
119,한국경제,예산 '제멋대로'…의사 뽑으랬더니 코디네이터 충원,20200815,0
37,매일경제,서울전셋값 66주 연속 상승…강남 노원 등 상승폭 커져,20201005,0
108,매일경제,"""원전은 친환경""…EU, 발전분류 개편 확정",20220204,2
157,매일경제,유튜버·웹작가…국민연금 1조 체납,20201015,0
198,한겨레신문," 화물연대 협상 타결, 안전운임 완전제도화 이어져야",20220615,2
125,동아일보,신규확진 600명대로… 방역당국 “3차유행 정점 지나가는 중”,20210104,2
199,한국경제,"무상·현금복지 대폭 늘리는 정부…""지역사랑상품권 9조→15조로""",20200827,1
98,매일경제,`선천적 복수국적자` 국적포기 수월해질듯,20201009,2
91,동아일보,"EU원톱 누구냐, ‘소파게이트’가 부른 논쟁",20210503,0
93,동아일보,이재명 “억강부약… 함께 잘사는 세상 만들 것”,20210702,2
117,경향신문,"‘박사방’ 피해자의 용기, 첫 손해배상 판결 확정",20220602,1
71,경향신문, 견제·균형 외면하고 졸속 출범하는 ‘법무부 인사검증기구’,20220601,0
232,경향신문,"생활방역 전환의 전제, 꼼꼼한 이정표와 방역 수칙",20200418,2
105,한겨레신문,"“민주당, ‘야당 심판론’ 높은 여론조사 믿다간 큰코다친다”",20200205,2
68,동아일보,"檢, 김만배-남욱 수감중 체포영장 받아 조사",20220211,0
450,한국경제,'메가푸드마켓'으로 변신하는 홈플러스,20220610,1
144,동아일보,아파트 전셋값 상승 7년만에 최대…조정대상지역 추가 지정 검토,20201113,0
480,한국경제,"中, 불황에도 물가 2%대 상승…상하이는 '재봉쇄' 공포 확산",20220611,0
231,한국경제,내년 건강보험료 2.89% 오른다,20200828,0
98,동아일보,재미 못본 게임… 넷마블 - 펄어비스 - 넥슨 줄줄이 실적 부진,20220513,0
125,한겨레신문,전남 여수 시민들 “여수산단 죽음의 외주화 멈추라”,20200206,2
55,경향신문,"‘칸이 선택한 남자’ 송강호, 세밀한 연기, 표정 자체가 서사",20220601,1
44,매일경제,코로나 진정국면 신호 vs 집단감염 폭발력 여전,20200902,2
73,조선일보,교수님도 없는데 어때? 연세·서강·한양대 온라인 커닝,20200603,0
176,경향신문,‘일본 반환 50년’ 오키나와…‘평화’는 언제 돌려받을까,20220516,0
31,동아일보,김진욱 “‘검경 수사후 공수처 송치’ 규칙 만들 것” 논란,20210401,0
121,동아일보,건강기능식품 원료까지 따지는 MZ세대,20210601,2
382,한국경제,크래프톤 공모가보다 40%↓…자사주 사들인 IT기업 직원들 '멘붕',20220126,0
386,한국경제,日·中·호주 증시도 '패닉셀링'…투심 빙하기,20220126,0
187,한겨레신문,“안정적 수익? 부담금 수천만원”…‘태양광 농사’ 제주농민 분통,20220615,0
71,동아일보,카뱅 非이자 부문 첫 흑자… 3분기 순익 6배 급증,20201105,1
53,동아일보,새해 마이너스통장 개설 하루 2270개꼴… 금융당국 “빚투 과열” 가계대출 옥죄기,20210201,0
242,동아일보,車-킥보드 교통사고 3년새 8배로… 안전모 미착용 많아,20210705,0
103,한겨레신문,경품에 끌려 클릭하다 ‘요금 도둑’ 맞는다…피해자 속출,20200205,0
367,동아일보,與 ‘배민-DH 합병’ 사실상 반대 표명,20200107,2
55,동아일보,“반갑소”… 유통-외식업계 너도나도 ‘흰소’ 마케팅,20210101,2
53,동아일보,기성용 “의혹 제보자에 압박-회유 없었다”,20210301,2
302,동아일보,‘대전 한신더휴 리저브’ 내달 분양 外,20210105,2
293,경향신문,폭발 이은 화재에 극심한 유독가스…인명피해 더 키웠다,20200430,0
71,동아일보,‘불법 정치자금’ 한명숙… “난 결백” 자서전 출간,20210503,2
79,조선일보,용수철처럼 튀었다...벌써 ‘전쟁 전’으로 회복된 美·유럽 주식시장,20220331,1
156,매일경제,마포 아파트 호가보다 10억 뚝…경매도 꽁꽁 얼어붙었다,20220211,0
224,매일경제,"""대출 받은후 없던일로"" 청약철회 20배 급증",20220407,0
257,경향신문,"대세 배우 손석구 “나다운 솔직한 연기 추구...들뜨지 않게 잘 나이 먹어야죠""",20220519,2
60,조선일보,"中企 10곳 중 6곳 ""내년 최저임금 또 오르면 채용 줄이거나 감원""",20200602,0
23,경향신문,"민주당, 고양을 한준호 전 아나운서 낙점…김남국 변호사는 막판까지 ‘진통’",20200302,2
41,경향신문,삼성전자 “TV 특별 기획전 만나보세요”,20220601,1
199,동아일보,日도 코로나 3차유행… 하루 확진 2000명대,20201119,0
99,한국경제,5월 산업단지 생산 20% '뚝'…울산·아산·창원 등 큰 폭 감소,20200721,0
108,경향신문,"국민의힘, 검수완박 합의 번복 ‘정국 냉각’",20220426,0
27,동아일보,"헌재 “방송편성 규제-간섭 금지, 방송법은 합헌”",20210901,2
212,동아일보,"여수시, 수소전기차 구매 보조금 지원",20210203,1
245,매일경제,"""대전형 뉴딜 13조 투입해 13만개 고용창출""",20201028,1
243,동아일보,서울 대치동-목동 출강 대입 수학강사 확진… 학부모 불안,20201125,0
244,조선일보,"미국 50州 중 절반, 코로나 다시 늘었다",20200625,0
412,매일경제, 한예종 30년의 빛과 그림자,20220226,2
274,경향신문,"원숭이두창, 유증상 감염환자와 접촉으로 발열 등 나타나",20220607,0
67,경향신문,"쇼트트랙 심석희, 나이키 ‘우리 힘을 믿어’ 모델로",20200402,2
535,한국경제,"LS, 계열사들 맹활약…하락장서 '역주행'",20220630,1
213,한겨레신문,"‘불운’ 업어치렵니다, 남자유도 간판 조구함",20200115,2
128,한국경제,뜨거워진 M&A시장…대기자금만 60조원,20200817,1
39,동아일보,"트럼프 “여론조사 가짜… 역전극 재현”, 바이든 “증오 부채질한 대통령 끝내야”",20201104,2
86,동아일보,2일부터 초1·2 高3 매일 등교… 건강 자가진단 앱 체크해야,20210302,2
269,매일경제,금리 뛰자 증권사 이달 채권손실 2조,20220425,0
81,동아일보,강원 폭설에… 연휴 귀경차량들 “물도 없이 눈길 6시간 고립”,20210302,0
19,동아일보,"금감원, 우리銀 11번 검사하고도 ‘600억 횡령’ 몰라",20220503,0
